494;502;781;784
781;473;465;784
494;517;783;784
783;487;465;784
284;722;734;285
307;722;734;308
724;341;342;736
724;323;324;736
282;785;721;283
305;785;721;306
786;339;340;723
786;321;322;723
281;312;785;282
304;312;785;305
786;339;347;321
392;787;713;393
787;422;423;713
788;434;435;715
406;788;715;407
392;787;422;400
405;413;788;406
413;433;434;788
556;789;790;557
789;587;588;790
791;600;601;792
572;791;792;573
579;791;572;548
579;789;556;548
557;790;588;563
573;792;581;574
792;601;602;581
608;719;600;793
608;717;587;793
579;789;587;793
579;791;600;793
